32	32	512	448	3	1	2114387968.0	2064385	12.091783383687337
256	32	384	32	4	1	188971040.0	196609	9.613505911827087
256	32	128	320	2	1	178770240.0	163841	8.564555621147155
128	32	352	320	4	1	1732260160.0	1802241	41.95570924123128
192	64	416	256	5	1	10235249664.0	2662401	90.72356811523437
128	64	192	128	2	2	107192448.0	98305	2.333317544857661
128	64	192	128	5	2	609765408.0	614401	16.771500396728516
128	32	64	288	3	1	170164224.0	165889	2.5031331197420754
32	32	320	480	5	1	3456432000.0	3840001	4.221947855949402
160	32	128	416	3	1	491159552.0	479233	6.387328419685364
192	32	320	256	4	1	1259847936.0	1310721	43.07231437683105
96	32	96	64	4	2	25182208.0	98305	0.4713020803531011
224	64	128	64	3	1	302252032.0	73729	13.5386834081014
128	32	448	256	2	1	499859712.0	458753	10.024472535451252
224	64	384	416	5	1	15352997504.0	3993601	151.86209996541342
256	32	128	416	5	2	319920744.0	1331201	28.82237419128418
192	32	256	128	2	1	142876800.0	131073	4.420792202949524
224	32	256	96	2	2	28437600.0	98305	1.4189962677160899
128	64	192	288	5	2	1371972168.0	1382401	33.092029355367025
256	64	416	32	5	2	330252552.0	332801	29.515526707967123
128	64	64	384	3	1	907542528.0	221185	11.97330423672994
160	32	96	64	3	1	56688640.0	55297	1.1967924280961355
160	32	224	96	3	2	52716312.0	193537	1.6862046964963278
192	32	416	128	2	1	232087680.0	212993	7.0440065320332845
96	32	320	416	2	2	154006944.0	532481	2.922846403916677
32	64	512	288	5	1	14171628672.0	3686401	21.898871269226074
224	32	224	256	4	2	234946560.0	917505	8.368754777908325
160	32	480	256	3	2	301156416.0	1105921	7.273615055084228
224	64	512	512	4	1	16649224704.0	4194305	237.51899541219075
160	64	96	384	4	1	2342535552.0	589825	35.69204124450684
128	64	160	288	3	1	1699872768.0	414721	18.156852149963377
256	64	448	448	4	1	12747284928.0	3211265	213.08483830769856
192	32	160	64	3	1	94437376.0	92161	2.003860588868459
32	32	320	160	5	2	307558440.0	1280001	4.000755942662557
160	32	128	288	5	2	221483592.0	921601	13.066660483678183
32	32	416	256	3	2	261011520.0	958465	1.3154053342342378
224	64	64	160	3	2	97513000.0	92161	15.43981899579366
224	64	384	64	5	1	2361999616.0	614401	34.90686955769857
128	32	448	352	4	1	2425071968.0	2523137	55.74068180084228
192	32	96	64	2	2	7120960.0	24577	0.3076109865307808
256	32	320	480	5	2	922675320.0	3840001	71.03978411356609
192	64	320	64	2	1	346382400.0	81921	11.13767015139262
224	32	32	160	2	2	5964960.0	20481	0.35550794611374537
64	32	416	448	3	2	456770160.0	1677313	4.989933562278748
128	64	96	320	5	1	2953422080.0	768001	23.84741299947103
192	32	448	32	3	2	35135496.0	129025	1.61998837351799
192	32	480	352	3	2	414090072.0	1520641	12.654195620218912
64	32	288	64	2	1	80359488.0	73729	0.9530467214186986
32	32	352	64	3	1	207683584.0	202753	0.7138247476021449
192	64	256	160	5	2	1016222760.0	1024001	38.26355879465739
160	64	480	512	4	1	15608775168.0	3932161	161.33335779825848
192	32	288	224	3	1	594771968.0	580609	7.861851304372152
32	32	128	384	2	1	214524288.0	196609	1.1908880039056142
224	32	192	512	2	2	113787392.0	393217	4.181891633669536
192	32	96	256	4	1	378126592.0	393217	16.96019277572632
160	64	256	224	4	2	939753472.0	917505	42.540687319437666
32	32	160	288	2	2	53351712.0	184321	0.4720583474636078
160	64	128	352	3	1	1662386176.0	405505	20.287443294525147
192	32	224	160	3	2	87860520.0	322561	3.220672961870829
224	64	192	96	3	2	175320600.0	165889	7.76526199499766
160	64	320	160	5	2	1270238760.0	1280001	39.30734867095947
96	64	512	256	2	2	571228416.0	524289	8.919025379816691
192	32	256	128	5	1	737395200.0	819201	7.791199371019999
256	32	96	256	2	2	28483840.0	98305	1.267003947496414
224	32	96	512	3	1	453509120.0	442369	7.968294933636983
160	64	288	128	3	2	350573600.0	331777	29.66093079884847
96	64	288	416	2	2	522336672.0	479233	9.472770148913066
128	32	512	480	2	1	1071053280.0	983041	22.40170066833496
160	32	224	64	5	2	86120976.0	358401	6.310232753753662
192	32	96	288	3	2	67822920.0	248833	2.5314769045511882
128	32	256	352	2	1	392911200.0	360449	8.534280637105306
96	64	128	512	4	1	4163830272.0	1048577	33.885161819458006
224	32	384	64	4	2	100679680.0	393217	3.9160063926378887
224	32	288	32	4	2	37756928.0	147457	1.9275639537970226
192	64	128	416	2	2	232401312.0	212993	8.808056642214456
128	32	256	256	2	1	285753600.0	262145	5.790540900230408
32	32	480	512	2	2	284246528.0	983041	1.6602078954378763
224	32	416	96	5	2	239888664.0	998401	20.358565788269043
128	64	32	512	3	2	156291200.0	147457	17.928642285664875
32	32	192	352	4	1	1039509856.0	1081345	5.6166308371225995
64	32	320	384	2	2	142160256.0	491521	1.6066783996423086
32	64	352	288	4	2	1661239296.0	1622017	15.081932051976521
256	32	128	288	3	2	90404424.0	331777	4.4728575936953225
32	32	512	160	4	1	1259755680.0	1310721	7.908484597206115
160	32	480	96	4	2	188768256.0	737281	6.242207174301147
64	64	96	96	3	1	340131840.0	82945	4.345038941701254
32	32	32	288	5	2	55422792.0	230401	1.3779148801167806
96	32	128	192	5	1	553132800.0	614401	3.026879141330719
256	32	32	32	4	2	4202496.0	16385	0.27628981351852416
192	64	288	448	5	1	12400928512.0	3225601	109.55876434326171
160	32	320	128	2	2	47386752.0	163841	1.377608639796575
32	64	96	384	4	2	604372992.0	589825	6.691367481549581
32	64	448	384	4	1	10926244224.0	2752513	25.32376895268758
160	32	192	416	5	2	479831144.0	1996801	25.34080562591553
256	32	352	192	4	2	276873216.0	1081345	11.825641069412232
96	32	384	352	2	2	156355936.0	540673	2.6828842600186666
128	32	480	480	5	1	5184432000.0	5760001	21.91697920481364
64	64	160	128	5	1	1968620032.0	512001	8.012554103533427
32	64	352	288	3	2	964009800.0	912385	15.072899316151936
192	32	416	416	2	1	754284960.0	692225	27.085584843953452
64	64	224	224	4	1	3187265760.0	802817	16.612196146647136
160	64	224	320	2	1	1212744000.0	286721	35.681035912831625
96	64	320	416	5	1	12794431104.0	3328001	56.88369953155517
96	64	192	448	5	1	8267859712.0	2150401	40.17535577138265
256	32	96	416	2	1	174414240.0	159745	8.718377195994059
256	32	320	416	4	1	2047252896.0	2129921	82.78809219360352
160	32	320	480	3	2	376489080.0	1382401	9.36835423151652
32	64	448	96	5	2	1066962456.0	1075201	8.05160339832306
192	64	192	352	4	2	1107656704.0	1081345	58.838961588541665
224	64	224	128	4	2	469893120.0	458753	33.48793647130331
128	32	384	224	2	1	374929632.0	344065	9.302825694084168
64	32	224	96	3	1	198279168.0	193537	1.2914363729953766
256	32	160	448	4	2	293715968.0	1146881	13.274931968053181
224	64	384	32	4	2	201359360.0	196609	9.294565432866415
32	32	192	32	4	1	94500896.0	98305	0.6970548244317373
64	64	64	416	3	1	983171072.0	239617	6.882478075027466
192	64	96	448	5	1	4134790912.0	1075201	48.59267884572347
256	64	448	64	2	2	124964928.0	114689	5.678911247253418
64	64	512	256	5	2	3251658816.0	3276801	36.431900316874184
160	32	224	288	2	1	281327904.0	258049	9.120609347025553
192	32	256	416	4	2	436314112.0	1703937	15.502907603581747
192	32	384	160	3	2	150586920.0	552961	5.459500695864359
160	64	64	320	5	1	1969358080.0	512001	23.67707466125488
32	32	512	416	4	2	872521728.0	3407873	5.355187098185222
160	64	416	512	2	1	3601728000.0	851969	88.98473518371583
256	64	384	512	4	2	3221749760.0	3145729	201.36636672973634
192	64	288	288	3	2	788790600.0	746497	69.97441637674967
160	64	160	128	3	2	194823200.0	184321	17.958252290089924
32	32	224	160	2	1	156293280.0	143361	1.0701231982310613
32	32	128	448	3	1	528941056.0	516097	3.0876442750295
32	64	288	384	5	2	2743753824.0	2764801	16.32689172108968
96	32	192	32	5	1	138268800.0	153601	2.4004897101720175
192	64	192	192	3	1	1359740928.0	331777	22.157472451527912
128	64	416	320	2	2	580219200.0	532481	14.035669549306233
64	64	512	480	2	1	4155372000.0	983041	43.31489051818848
128	32	384	128	5	1	1106035200.0	1228801	7.4131587187449135
256	64	448	352	5	1	15155938688.0	3942401	170.9596795654297
32	64	96	160	4	1	976056480.0	245761	3.5296958955128988
128	32	96	160	5	2	92294440.0	384001	5.081212476094564
32	32	192	256	3	2	120504384.0	442369	0.6237017595767975
128	64	384	128	5	2	1219403808.0	1228801	31.1700959332784
192	32	384	128	2	1	214245504.0	196609	6.537157209714254
192	64	288	128	5	1	3543122432.0	921601	37.46664595286052
224	32	320	128	5	2	246046752.0	1024001	19.818798185984292
256	32	352	224	2	2	91213024.0	315393	5.47725705464681
224	32	288	448	5	2	775058032.0	3225601	53.59489844004313
192	32	352	256	2	2	104243456.0	360449	3.255306877295176
192	32	224	96	2	2	24886368.0	86017	1.0893226671218872
192	32	352	512	3	1	1661468672.0	1622017	17.15921677907308
192	64	128	192	5	1	2362491648.0	614401	27.44429547627767
96	32	416	96	2	2	46193760.0	159745	1.1541534920533498
64	64	320	384	3	1	4531421184.0	1105921	16.739380308787027
32	64	448	224	5	2	2489579064.0	2508801	15.201867202123006
64	32	288	224	4	2	264298496.0	1032193	3.564397438367208
128	32	64	96	5	2	36925464.0	153601	2.5047105026245116
160	32	224	224	2	1	218810592.0	200705	6.819729820887248
128	64	64	224	2	1	243224800.0	57345	6.157074999809265
64	64	128	256	5	1	3149988864.0	819201	12.166057529449462
32	32	384	224	4	2	352378880.0	1376257	2.0555438764890037
160	64	352	64	5	2	558898704.0	563201	22.507015412648517
256	64	224	256	3	1	2114977792.0	516097	35.94275333404541
32	32	96	224	3	1	198410240.0	193537	1.180858561595281
224	64	256	64	3	2	155818000.0	147457	5.78310207049052
256	32	416	160	4	2	272670720.0	1064961	13.58714719772339
128	32	160	224	3	2	87877944.0	322561	2.276457278331121
256	64	160	160	4	2	419594240.0	409601	33.90552782058716
32	32	96	320	5	2	184588880.0	768001	2.6372745696703594
256	32	256	480	4	2	503439360.0	1966081	21.153959980010985
160	32	416	288	2	2	138581280.0	479233	4.630080658594768
64	32	128	32	5	1	92188800.0	102401	1.2089739771684012
96	32	512	448	5	2	1377797232.0	5734401	40.39485134124756
32	32	512	96	3	1	453083136.0	442369	1.3345442152023315
96	64	288	384	4	2	1812332544.0	1769473	45.9001478322347
128	64	64	384	5	2	610019424.0	614401	19.09833206176758
192	32	160	256	2	2	47423744.0	163841	1.5577548805872599
192	64	256	448	2	2	500068800.0	458753	17.374575815200807
96	64	224	384	4	1	5463884160.0	1376257	39.361786664326985
128	64	320	288	2	1	1558720800.0	368641	40.21603987375895
32	32	384	512	4	2	805437440.0	3145729	13.263600743611654
128	32	320	480	3	2	376489080.0	1382401	7.7652751795450845
256	32	320	160	4	2	209756160.0	819201	10.511444803873697
96	64	256	448	5	1	11023238912.0	2867201	50.519139506022135
224	32	416	96	2	1	174065760.0	159745	7.572701323827108
64	32	128	512	2	1	286032384.0	262145	2.989853538672129
192	64	416	64	3	1	981729280.0	239617	31.79852621714274
160	32	192	352	3	1	623214592.0	608257	6.730588928858439
64	32	96	416	4	1	614455712.0	638977	6.4778028647104895
160	64	256	32	2	2	35719200.0	32769	1.444287788470586
64	32	224	512	5	2	688967808.0	2867201	14.864517780939737
96	64	128	416	3	2	506628200.0	479233	25.162021090189615
192	32	64	64	2	1	17911872.0	16385	0.64812031964461
256	64	352	160	4	2	922910720.0	901121	67.404789352417
128	64	384	512	4	2	3221749760.0	3145729	102.115601755778
192	32	192	352	3	1	623214592.0	608257	8.089978558222453
128	32	384	352	5	1	3041596800.0	3379201	14.487343269983928
192	32	160	512	5	1	1843660800.0	2048001	14.513848292032877
160	64	320	224	4	1	4552855776.0	1146881	54.091172218322754
192	32	512	416	4	1	3275364768.0	3407873	116.24556688944499
128	64	448	96	5	2	1066962456.0	1075201	29.53311773300171
96	32	64	256	5	1	368870400.0	409601	2.5238378580411274
224	32	32	512	4	1	252412416.0	262145	21.485318915049234
192	32	480	320	5	2	922636880.0	3840001	53.97146931966146
192	64	96	128	4	1	780845184.0	196609	16.13143630027771
64	64	224	352	5	2	1956272472.0	1971201	23.184792855580646
96	32	224	288	2	1	281327904.0	258049	5.551950728098552
128	32	192	32	2	2	7111712.0	24577	0.29283722629149755
96	32	352	352	4	2	507600896.0	1982465	8.378284026781717
96	64	288	192	2	2	241078464.0	221185	4.916609287261963
224	64	416	384	4	1	10145907072.0	2555905	151.45087865193685
128	64	224	64	4	1	910647360.0	229377	12.573729159037272
160	32	384	288	2	2	127927584.0	442369	4.303819631735484
192	64	288	160	4	2	755138560.0	737281	42.63728448232015
256	64	256	128	5	1	3149496832.0	819201	45.07403860727946
256	64	384	448	3	2	1635852400.0	1548289	178.42249043782553
64	64	416	320	3	2	1265810000.0	1198081	36.711778462727864
160	64	256	256	3	2	623272000.0	589825	47.36446843465169
192	64	192	448	3	2	818162800.0	774145	73.5374988301595
160	64	224	512	2	1	1940390400.0	458753	48.598490142822264
128	32	224	288	3	1	594837504.0	580609	5.832102197011312
96	32	128	384	5	2	295311456.0	1228801	10.555577383041381
192	64	416	96	4	2	654409728.0	638977	25.01163074493408
32	64	128	320	3	1	1511260160.0	368641	3.9797226683298748
224	64	480	128	4	1	3902193792.0	983041	68.38317929585774
160	64	352	160	5	1	5412967040.0	1408001	44.610911191304524
224	64	96	128	5	2	304946208.0	307201	17.034968032836915
256	64	480	512	3	2	2336796800.0	2211841	246.39518880208334
160	64	512	192	5	2	2438744112.0	2457601	69.8435075632731
256	64	192	192	4	2	604176384.0	589825	45.81648778279622
192	64	416	384	3	2	1518972000.0	1437697	125.42009351094563
32	32	512	160	2	2	94745760.0	327681	0.7797159461180369
224	32	448	64	3	1	264306688.0	258049	5.680224752426147
256	32	64	480	4	2	125952000.0	491521	5.495174816449484
32	64	352	160	2	1	952484000.0	225281	6.065199564297994
256	64	288	288	5	2	2057815368.0	2073601	93.3425133005778
224	32	160	256	5	2	246077504.0	1024001	19.623002077738445
128	64	320	416	5	1	12794431104.0	3328001	75.11305330912272
64	32	128	64	4	1	126021696.0	131073	1.5118378682931264
128	32	352	256	3	1	830734336.0	811009	6.376250236829122
32	32	64	192	3	2	30160944.0	110593	0.2391588270664215
32	32	352	96	5	1	760406400.0	844801	1.7544308284918466
64	64	288	32	2	2	40179744.0	36865	0.7551707718769709
224	32	256	512	5	2	787374208.0	3276801	54.913802528381346
64	32	192	320	5	1	1382688000.0	1536001	3.8834820334116618
224	32	128	416	4	1	819141024.0	851969	36.381999740600584
64	64	480	288	5	2	3429501768.0	3456001	38.3003204981486
96	64	32	480	3	2	146523000.0	138241	12.578871472676594
32	32	224	352	5	1	1774396800.0	1971201	2.537895998160044
192	32	512	224	5	1	2580681600.0	2867201	20.730471051534018
160	32	192	288	5	1	1244419200.0	1382401	9.107252367337544
64	64	416	384	5	1	15352874496.0	3993601	44.94483528137207
256	64	128	416	5	1	5118731904.0	1331201	73.25686116536458
96	64	352	128	5	2	1117797408.0	1126401	21.962203877766928
256	32	192	480	4	1	1417513440.0	1474561	62.75147296905518
224	64	256	416	3	2	1012817000.0	958465	102.49790415445963
128	32	384	32	2	2	14214176.0	49153	0.5397169069449107
192	64	128	448	4	2	939982848.0	917505	53.313778432210285
128	64	96	96	4	2	151093248.0	147457	4.052508592605591
160	64	352	480	3	1	6230507520.0	1520641	57.72699049631755
224	64	32	416	5	1	1280882304.0	332801	31.879970932006835
224	64	192	64	2	2	53596224.0	49153	2.206067620515823
224	32	192	512	3	1	906493952.0	884737	12.53988694190979
96	32	160	192	5	2	184558128.0	768001	6.796544332504272
160	64	480	448	2	1	3636068800.0	860161	101.44680857340495
64	64	128	384	2	1	832291200.0	196609	8.53648695786794
224	32	224	256	4	1	881967360.0	917505	36.306354230244956
64	64	96	96	4	2	151093248.0	147457	2.0588939642906188
256	32	224	480	4	1	1653688800.0	1720321	69.15907109578451
256	64	448	320	2	2	624824640.0	573441	29.91995892206828
64	32	256	64	4	1	251981888.0	262145	2.884041913350423
96	64	224	352	3	2	749920600.0	709633	33.881898199717206
224	64	32	288	5	1	886764672.0	230401	22.237492243448894
96	64	256	224	5	1	5511619456.0	1433601	27.18863489786784
160	32	192	512	5	2	590561408.0	2457601	30.70733299891154
128	32	448	128	4	1	881844352.0	917505	26.459222710927328
128	64	320	512	5	2	4064764032.0	4096001	86.51033821105958
256	32	64	512	5	2	196935808.0	819201	21.396593971252443
192	64	32	416	5	2	330633576.0	332801	21.61568562189738
256	64	384	256	2	2	428491008.0	393217	17.565946216583253
256	64	448	512	5	2	5690466432.0	5734401	230.481687113444
224	64	96	320	2	2	134164800.0	122881	5.988468050956726
160	64	288	384	4	1	7024558464.0	1769473	79.7294989267985
32	32	128	224	4	2	117497856.0	458753	0.7318849084774653
96	32	320	224	3	2	175694904.0	645121	3.3658519482612608
160	64	512	96	3	1	1812332544.0	442369	41.72697430928548
32	64	480	448	5	2	5334780528.0	5376001	30.152727025349936
128	64	64	64	5	1	393871616.0	102401	5.007209496498108
224	64	352	352	4	1	7869796704.0	1982465	121.51825124104818
64	32	448	320	3	1	1321533440.0	1290241	4.831590061187744
96	64	352	448	4	2	2584150016.0	2523137	63.27958271026611
160	32	384	32	5	2	73812488.0	307201	7.190722041130066
256	64	448	64	3	1	1057226752.0	258049	45.47805772145589
64	64	448	288	3	2	1226838600.0	1161217	35.70640363057454
192	64	416	512	2	2	928350720.0	851969	28.310234146118162
128	32	480	384	5	2	1107164256.0	4608001	42.91892052968343
224	64	192	384	2	2	321577344.0	294913	11.725225483576457
64	64	160	512	3	2	779292800.0	737281	24.656369495391846
224	32	512	384	3	1	1812332544.0	1769473	21.393064613342286
64	32	320	32	5	2	61511688.0	256001	2.6356597399711608
256	64	448	64	3	1	1057226752.0	258049	45.44148648579915
128	64	256	192	2	2	214315200.0	196609	4.8964399822553
256	64	256	256	2	1	1108640000.0	262145	43.94432735443115
192	64	64	288	4	2	302284800.0	294913	21.901934865315756
160	32	448	64	5	2	172226576.0	716801	11.987022272745769
192	32	64	160	3	2	25134120.0	92161	0.9717105062802632
64	32	512	32	2	2	18949152.0	65537	0.4589192526539167
224	64	288	352	3	1	3738566656.0	912385	137.73193495432537
192	64	224	224	5	1	4822774656.0	1254401	48.103154538472495
32	64	320	416	5	2	3302620776.0	3328001	19.367713699340822
64	64	384	448	5	1	16533997312.0	4300801	48.42776766459147
192	64	352	288	2	2	441907488.0	405505	17.561497084299724
256	64	512	32	5	1	1574625408.0	409601	36.110491320292155
160	64	384	192	2	1	1246814400.0	294913	32.828972835540775
32	64	32	480	5	1	1477941120.0	384001	5.854555519421895
160	32	256	320	2	2	94792000.0	327681	2.9242479983965555
224	32	352	32	4	1	173226016.0	180225	7.701181766192119
192	64	416	480	2	2	870328800.0	798721	28.01857307434082
64	64	128	192	4	1	1561436352.0	393217	9.388690776824951
128	64	288	192	2	1	935313600.0	221185	19.884780883789062
32	64	416	64	2	1	450216000.0	106497	2.446511685848236
224	32	256	352	5	2	541319768.0	2252801	38.47153645833333
128	64	288	320	5	2	2286461520.0	2304001	51.42813410441081
32	64	64	224	5	2	355844664.0	358401	3.210144427617391
96	64	256	384	3	2	934908000.0	884737	41.35350434621175
128	64	448	64	4	2	469827584.0	458753	10.321078926722208
64	64	512	64	5	2	812914704.0	819201	13.071334511439005
